long,lat
-43.3070486508522,-23.0479903986271
-43.3071646775939,-23.0479901960739
-43.3071645706368,-23.0479377370416
-43.3090646264886,-23.0478409967889
-43.3091551853569,-23.0478251681084
-43.3104504753834,-23.0475122748293
-43.3104928938789,-23.0474990921506
-43.3114352110251,-23.0471548996401
-43.3114663076304,-23.0471417759453
-43.3117388486411,-23.0470112914443
-43.3118061788502,-23.0469958013085
-43.3119459333456,-23.0469121449719
-43.3123250892532,-23.046730614418
-43.3124324678102,-23.0466727903817
-43.3129409712318,-23.0463792493348
-43.3129748964372,-23.0463582992534
-43.3133069219757,-23.0461439160654
-43.3133380209178,-23.0461229349995
-43.3135773763665,-23.0459355540081
-43.314501493915,-23.0453823578341
-43.3145325583517,-23.0453561395783
-43.3166551530001,-23.0427769416793
-43.3176565389802,-23.0396701522538
-43.3176649310473,-23.0395994414505
-43.3176932257241,-23.0379055486803
-43.3176903302668,-23.0378714747113
-43.3176841563523,-23.037802228983
-43.317681228092,-23.0377708590276
-43.3175806997247,-23.0370416023556
-43.3175749435031,-23.0370101165713
-43.316832182555,-23.034769839753
-43.3168180019502,-23.0347410594476
-43.3159490803863,-23.0333296627296
-43.3159235471714,-23.0332957049405
-43.3154528199053,-23.0328224565617
-43.3152344987202,-23.0325145929597
-43.315206202009,-23.0324832262471
-43.3148651802877,-23.0322052290748
-43.314784259956,-23.0321078011455
-43.3147105281711,-23.0320267324926
-43.314514290905,-23.0318175655665
-43.3144433896746,-23.0317442937265
-43.3144164544942,-23.0317666205825
-43.3143477366983,-23.0316985016532
-43.3141526666398,-23.0314761684615
-43.3141271352173,-23.0314499805967
-43.3137618435118,-23.0311177106097
-43.3136260024383,-23.0309830515017
-43.3134992981233,-23.0308788973841
-43.3132929088407,-23.0306911633031
-43.3132702089878,-23.0306728572247
-43.3123327769342,-23.0300049183501
-43.3122620047083,-23.0299605448852
-43.3119474199144,-23.0297713660746
-43.311856744646,-23.0297191041711
-43.3118562855139,-23.0297197865812
-43.311418983808,-23.0294789156514
-43.3113482123535,-23.0294423979122
-43.310287250302,-23.0289702055404
-43.3102390826227,-23.0289519917935
-43.3100012771848,-23.0288784299362
-43.3094225051496,-23.0277921554857
-43.3093035850822,-23.0274910971018
-43.3086432176695,-23.026773682468
-43.3087227025718,-23.0267210984614
-43.3086987945173,-23.026690138589
-43.3073606267836,-23.0253369579824
-43.3073978886266,-23.0253357021216
-43.307437888537,-23.0253342779073
-43.3074514284565,-23.0253337700597
-43.307688063040104,-23.0253515147281
-43.307736751287,-23.0253512239022
-43.307873085637,-23.0253495275845
-43.3079218818951,-23.0253486047174
-43.3080390137823,-23.0253457379665
-43.3080878150425,-23.0253442720637
-43.3081659619146,-23.0253416344102
-43.308312186685,-23.0253361556297
-43.3083565344347,-23.0253344004305
-43.3085357358489,-23.0253269297951
-43.308666316834,-23.0253218746477
-43.3087208114998,-23.0253197370385
-43.3088241343457,-23.025315669533
-43.3088776335759,-23.025314011006
-43.3089642223076,-23.0253109702625
-43.3090130295687,-23.0253090553301
-43.3091119205015,-23.0253051615906
-43.3093256813309,-23.025294568792
-43.3093744045842,-23.0252916577935
-43.3094535653787,-23.0252866289751
-43.3095021916234,-23.0252833559523
-43.3096785469874,-23.0252699962436
-43.3097270922198,-23.0252659081667
-43.3105367638501,-23.0251659401173
-43.3106328671035,-23.0251502594684
-43.3110158536671,-23.0250804296114
-43.311063488708,-23.0250708241719
-43.3118594907136,-23.0248774294398
-43.3119061945231,-23.0248641097654
-43.3119606821559,-23.0248470018936
-43.311981097028,-23.0248435208481
-43.3124287559034,-23.0247571007824
-43.3124762039072,-23.0247468613018
-43.3129779472231,-23.0246004514339
-43.3130548876896,-23.0245837111112
-43.3131022436648,-23.0245729275957
-43.3135309201059,-23.0244612059352
-43.3136765685545,-23.0244456332411
-43.3137246626924,-23.024438107937
-43.3141380017538,-23.0243649115695
-43.3141856358007,-23.0243554861411
-43.3146097064691,-23.0242623591581
-43.3146569714108,-23.0242509416025
-43.3151687544927,-23.0241133879023
-43.3152616890273,-23.0240858404967
-43.3156456266028,-23.0239638260078
-43.3158287510557,-23.0239016577704
-43.3158285378537,-23.0239011197351
-43.3160731492037,-23.0238170907097
-43.3161639042533,-23.0237841909846
-43.3164636935876,-23.0236701615718
-43.3164649414447,-23.0236696643454
-43.3165776908512,-23.0236378369456
-43.316603627423,-23.0236327736744
-43.3166506103108,-23.0236206310726
-43.316869737039,-23.0235614317534
-43.3169163428499,-23.0235482910893
-43.3174774712428,-23.0233726785948
-43.3175093846891,-23.0233616806966
-43.3176316260637,-23.0233464142805
-43.3176798092253,-23.0233396100232
-43.3181280886869,-23.0232663611692
-43.3181759087651,-23.0232574777758
-43.3184074401242,-23.0232117549014
-43.3184550781515,-23.0232017864381
-43.3193233328096,-23.0229507989106
-43.3193565727149,-23.0229477512936
-43.3194049409083,-23.0229418560963
-43.3203660916925,-23.0227790233528
-43.3204135396917,-23.0227686878653
-43.3211793317714,-23.0225705358013
-43.3218516883852,-23.0224429566068
-43.3219933772392,-23.0224096009938
-43.3223736196447,-23.0222964209073
-43.3224600007817,-23.0222868584371
-43.3226931186085,-23.02225841035
-43.3227413957845,-23.0222519701164
-43.3231310479382,-23.0221925147961
-43.3231790550487,-23.0221842624435
-43.3236922688921,-23.0220827520484
-43.3237396218736,-23.0220721455431
-43.3241468352155,-23.0219722722555
-43.3241937230781,-23.0219597636302
-43.324421094663,-23.0218963215461
-43.3244421028274,-23.0218902006021
-43.32450775616,-23.0218739122261
-43.3245547380429,-23.0218616796181
-43.3247666652903,-23.0217965140793
-43.3248308857915,-23.0217857174702
-43.3249100375608,-23.0217720981063
-43.3249576061466,-23.0217637250311
-43.325001221938,-23.0217595624627
-43.3255285350907,-23.0216896880315
-43.3256394171997,-23.0216785775097
-43.3256878774085,-23.0216732203474
-43.325827566147,-23.0216568307725
-43.3258758343313,-23.0216508395678
-43.3260595022958,-23.021626393956
-43.3262479668976,-23.0215996140194
-43.3262917784018,-23.0215934262014
-43.3263867039357,-23.0215795759764
-43.3264348920861,-23.0215723196888
-43.3264950315076,-23.0215630851145
-43.3265431276447,-23.0215555568088
-43.3267579497353,-23.0215196385718
-43.3268058618307,-23.021511114201
-43.3271370389486,-23.021428346147
-43.3279759249762,-23.0213313356441
-43.3280237460446,-23.0213221802324
-43.3280590145297,-23.0213119572811
-43.3281461371081,-23.0213052694812
-43.3281445157832,-23.0212871737796
-43.328262230642,-23.0212530527094
-43.3282862035495,-23.0212509132247
-43.3282883355891,-23.0212823722776
-43.3284343963399,-23.0212738912919
-43.3284545639293,-23.021272700843
-43.3285031881748,-23.0212697838416
-43.3286008029243,-23.0212634726341
-43.3286494321676,-23.0212601016028
-43.3287071568444,-23.0212559405694
-43.3287557890859,-23.0212523005202
-43.3294983097521,-23.0211701065626
-43.3295464959067,-23.0211630292863
-43.3297237968784,-23.0211354356931
-43.3297717989987,-23.0211275433631
-43.3299655241775,-23.0210938194437
-43.3300225571269,-23.0210833377548
-43.3300317111246,-23.021081726524
-43.3303892629432,-23.0210103365394
-43.330415819276,-23.0210076253754
-43.3304597547291,-23.0210056451835
-43.3305180098666,-23.0210028579641
-43.3305439884644,-23.021001542917
-43.33061870669,-23.0209987774625
-43.3307226603898,-23.0209944157839
-43.3307713736435,-23.0209921308242
-43.3308299265377,-23.020989220983
-43.330927360044,-23.0209841070278
-43.3309868931859,-23.0209808132996
-43.3310355124315,-23.0209779853037
-43.3311328762945,-23.0209718693024
-43.3311815065384,-23.0209685882768
-43.3312378199825,-23.020964528265502
-43.3313269758028,-23.0209597607053
-43.3313457584923,-23.0209587394827
-43.3314188259867,-23.0209547013049
-43.331443166249,-23.0209534692214
-43.3315031085371,-23.0209502637006
-43.3315517277831,-23.0209475247106
-43.3316276371066,-23.0209429732803
-43.3316763603578,-23.020939875267
-43.331696945005,-23.020938546164
-43.3317938863006,-23.020932191489
-43.3319432727807,-23.0209236942555
-43.3320369905669,-23.0209184282308
-43.3321357314412,-23.0209124145194
-43.3321843596854,-23.0209092234995
-43.3323778185796,-23.0208947368615
-43.3324264538169,-23.0208906437823
-43.3328783907328,-23.0208427518281
-43.3329266649136,-23.0208365776107
-43.3333924759674,-23.0207662610625
-43.3335859435192,-23.0207683609284
-43.3336347427783,-23.0207668880222
-43.3342215607783,-23.0207327658074
-43.3342701010082,-23.0207285807215
-43.3350645465563,-23.0205951797681
-43.3352132303586,-23.0205859857245
-43.3353104928415,-23.0205787906305
-43.3354712544351,-23.0205652417401
-43.3355430795224,-23.0205599635755
-43.3356403470027,-23.0205524114579
-43.3357297516833,-23.0205450862714
-43.3358268351429,-23.0205367150992
-43.3362372415129,-23.0204931962189
-43.3362831457926,-23.0204874147275
-43.3364353683093,-23.0204982110085
-43.336532796763,-23.0205011315791
-43.3371768280653,-23.020500748898
-43.3372743315775,-23.0204977100783
-43.3373814663968,-23.0204938253707
-43.3374789829104,-23.0204897924856
-43.3375184206132,-23.0204880874674
-43.3377084208282,-23.0204795163414
-43.3378009933068,-23.0204754256655
-43.3380057622612,-23.0204643787815
-43.3381031117568,-23.0204581757526
-43.3387085210807,-23.020401994395
-43.3388052544649,-23.020390186995
-43.3389720044468,-23.0203684763129
-43.33906846178,-23.0203551308113
-43.3391464715911,-23.0203440388105
-43.3392021438162,-23.0203359094069
-43.3392729069395,-23.0203319895031
-43.3393117409654,-23.0203297663447
-43.3394090824627,-23.0203240133451
-43.3396431392058,-23.0203075609009
-43.339740313676,-23.0202996407579
-43.3397790485751,-23.0202958458237
-43.3399335468355,-23.0202896659806
-43.340030978341,-23.020284457017
-43.3402534060195,-23.0202616974443
-43.3407587207566,-23.0202623211073
-43.3408562242683,-23.0202593712927
-43.3409345040841,-23.0202567117742
-43.3410320155972,-23.0202530359118
-43.3412080134651,-23.0202449269106
-43.3413053509639,-23.0202396259404
-43.3414805561351,-23.0202222813285
-43.3418321438048,-23.0202464188243
-43.3419297043003,-23.020246808229
-43.3421343607519,-23.0202456378456
-43.3422319432634,-23.020244132126
-43.3423785205511,-23.0202408503248
-43.3424760220625,-23.0202379885156
-43.3426757749865,-23.0202261738254
-43.3429034768445,-23.0202546640851
-43.3430007652133,-23.0202612818922
-43.3437712071876,-23.0202854198792
-43.3438687786918,-23.0202849062243
-43.3442394468512,-23.0202764323326
-43.3443369623645,-23.0202724854517
-43.3443959145184,-23.020269933983
-43.344493337025,-23.0202654440657
-43.345015393314704,-23.02022405855
-43.3450636631962,-23.0202241166203
-43.345210109377,-23.0202232752631
-43.3453076898869,-23.0202220365602
-43.3454052607833,-23.0202203460923
-43.3455027552919,-23.0202182053299
-43.3456947950477,-23.020207114911
-43.3457850832182,-23.0202052166124
-43.3459851342873,-23.0202009153813
-43.3460188783785,-23.0202001355648
-43.3460288306876,-23.0201998896211
-43.3460386390843,-23.0201998104616
-43.34614585973,-23.0201983995821
-43.346184932399,-23.0201976865994
-43.3462239814319,-23.0201974077822
-43.3462923612357,-23.0201966976635
-43.3463898447397,-23.0201953689541
-43.3464480871829,-23.0201944140847
-43.3465456746965,-23.0201925443402
-43.3465751818903,-23.0201919376468
-43.346770265914,-23.0201876531215
-43.3467801418421,-23.0201874315844
-43.34697512986,-23.0201829660468
-43.3469950024323,-23.0201822529951
-43.3471901036813,-23.0202053333527
-43.3472959076727,-23.0202095090348
-43.347825963806,-23.0202170834684
-43.3478329277536,-23.0202170078049
-43.3481550673045,-23.0202417450646
-43.3482526177895,-23.0202430345266
-43.3484284867701,-23.0202438916013
-43.3485260542727,-23.0202435529567
-43.3487403649868,-23.0202406295706
-43.3488378604961,-23.0202383077956
-43.3494297396205,-23.0201815215637
-43.3497321092372,-23.0201937787526
-43.3498296437051,-23.0201962402906
-43.349921251056,-23.0201980857406
-43.3506396398689,-23.0202699387466
-43.3507370703216,-23.0202729403191
-43.3510784855674,-23.0202779237848
-43.3511760520683,-23.0202777671517
-43.3514690613919,-23.0202732223796
-43.3515665639033,-23.0202703535679
-43.3520737919345,-23.0202396200265
-43.3522779334214,-23.0202634336361
-43.3523753538578,-23.0202673372668
-43.3527930338703,-23.0202732360913
-43.352949805227,-23.0202847690745
-43.3530473206681,-23.0202887647112
-43.3533787533799,-23.0202971244678
-43.3534763078693,-23.0202980499049
-43.3535836871998,-23.0202985214453
-43.3536812547,-23.0202984528173
-43.3537302373932,-23.0202983045186
-43.3538277108909,-23.0202977828605
-43.3539543012353,-23.0202963449411
-43.3540518857479,-23.0202946502064
-43.3544128777406,-23.0202821886677
-43.3545103092462,-23.0202771517123
-43.3547553142507,-23.0202616198585
-43.3548524787252,-23.0202543217529
-43.3550101564458,-23.0202402683948
-43.3552354424608,-23.0202323765933
-43.3552475319084,-23.0202337085208
-43.3554962765213,-23.0202581239861
-43.355690521144,-23.0202748618169
-43.3560269295324,-23.0202984263634
-43.3561243329409,-23.0203036830806
-43.3565339400149,-23.0203178045067
-43.3566314864973,-23.0203192689781
-43.3570604959599,-23.0203169764617
-43.3571580924766,-23.0203144676728
-43.3574527667124,-23.0202982468323
-43.3575169437783,-23.0203020677375
-43.3577019949932,-23.020311452229
-43.3577994134263,-23.0203155338699
-43.3580824289229,-23.0203235840823
-43.3581799754054,-23.0203250475534
-43.3583360799624,-23.020326233182
-43.3584336454617,-23.0203262515585
-43.3585309582139,-23.020325820581
-43.3586285337211,-23.0203249378985
-43.3587263338355,-23.0203235992556
-43.3588214820414,-23.020321855226
-43.3590095138265,-23.0203184955929
-43.3591299004103,-23.0203269010324
-43.3593248493053,-23.0203338892379
-43.3593257584543,-23.0203121590445
-43.3594091626267,-23.0203106298918
-43.3594089058221,-23.0202986293894
-43.3595921110689,-23.0203039476407
-43.3595909681048,-23.0203295707825
-43.3597855199655,-23.0203370060152
-43.3597864691069,-23.0203157273388
-43.3604288321039,-23.0203577032447
-43.3604366855364,-23.0203575955064
-43.3604692673106,-23.0203617241658
-43.3606629657401,-23.0203834193049
-43.3607508869927,-23.0203928924309
-43.360847842242,-23.0204029264498
-43.3614227104201,-23.0204465380991
-43.3615201198405,-23.0204512497799
-43.3616069782693,-23.0204535573336
-43.3616159674967,-23.0204543277515
-43.36185088968,-23.020471815196
-43.3619482820677,-23.0204779699695
-43.3624646032187,-23.0204979001317
-43.362537655751,-23.0204989272054
-43.362571300555,-23.0205010162347
-43.3626687089717,-23.0205059079269
-43.3632345223543,-23.020519101709
-43.3633320928571,-23.0205187560606
-43.3634544001047,-23.0205175307104
-43.3635466672514,-23.0205178868358
-43.3635466752987,-23.020516100376
-43.3635661601542,-23.0205157789536
-43.3635652387277,-23.0204679220508
-43.363619109564,-23.0204673540912
-43.3636181337703,-23.0205033418381
-43.3637162592806,-23.0205056213633
-43.3637173249322,-23.0204663185606
-43.3638934053428,-23.0204644619094
-43.3642897424367,-23.0204989074958
-43.3642896566469,-23.0205141598423
-43.364387899187,-23.02051463325
-43.3644583823982,-23.0205135636601
-43.3645686370511,-23.0205231455748
-43.3646637194008,-23.0205187096476
-43.364814874619,-23.0205080405618
-43.3649500835988,-23.0205032831644
-43.3650273148025,-23.0204998190004
-43.3650718709529,-23.0205047597105
-43.3655853740837,-23.0205489923106
-43.3656383135581,-23.020552248725
-43.3658070094772,-23.0205612679182
-43.3659150516049,-23.0205661756515
-43.3662679980408,-23.0205762851998
-43.3663264319264,-23.020576979469
-43.3665393332946,-23.0205737472597
-43.3665444032662,-23.0205740416956
-43.3667812877082,-23.0205819366618
-43.3668381862464,-23.0205867000956
-43.3669627985563,-23.0205879858776
-43.3670643340608,-23.0205913696627
-43.367119648741,-23.0205918469056
-43.3671774139019,-23.0205918176305
-43.3672114747678,-23.0205942145496
-43.36757699266,-23.0206135591559
-43.3676307282148,-23.0206154674859
-43.3681604357883,-23.0206159818655
-43.3682980731774,-23.0206182444973
-43.3686238826157,-23.020646030134
-43.3687825020194,-23.0206560643921
-43.3687825217711,-23.0206557968807
-43.3691204586736,-23.0206772549183
-43.3693001340476,-23.0206919699801
-43.3693487822373,-23.0206950903687
-43.3698867380094,-23.0207097836945
-43.3698928537313,-23.0207100496278
-43.3698928495491,-23.020710184579
-43.3699008305203,-23.0207103964865
-43.3702476302131,-23.0207254761641
-43.3703052830457,-23.0207262474347
-43.3703405471549,-23.0207257525455
-43.3706057721315,-23.0207450001243
-43.3706545243441,-23.0207473994666
-43.3707982046641,-23.0207500540229
-43.3708062333349,-23.020750759579
-43.3709078119789,-23.0207579464329
-43.3714474904483,-23.0207822388165
-43.3714972367516,-23.0207832010692
-43.3716705389057,-23.0207832459798
-43.3718496532743,-23.0208097551234
-43.3721475713518,-23.0208494944616
-43.3723719955251,-23.0208761658809
-43.3725838515332,-23.0209059231298
-43.3727370620141,-23.0209277851567
-43.3733082970354,-23.0210335882007
-43.3733866270378,-23.0210430641072
-43.3735030949559,-23.0210564946097
-43.3735675981009,-23.0210635683107
-43.373917024243,-23.0210909266161
-43.3739169132836,-23.0210920183651
-43.3739349275589,-23.0210935869879
-43.3739542724039,-23.0210956162161
-43.3740367274012,-23.0211039370755
-43.3741419752079,-23.0211141391347
-43.3741424279907,-23.0211101371317
-43.3743299790043,-23.0211269225261
-43.3744431094365,-23.0211421021031
-43.3744432946084,-23.0211409195564
-43.3747732787615,-23.0211836405365
-43.3748217068773,-23.0211888370556
-43.3749097972858,-23.0211979142757
-43.3750148500739,-23.021208292345
-43.3754690650451,-23.0212432523819
-43.3755192783478,-23.0212460257535
-43.3758465738673,-23.0212590024388
-43.3758988543355,-23.02126026172
-43.3760959839183,-23.0212629196762
-43.376137087686,-23.0212668266592
-43.3761858308802,-23.021270036053
-43.3764886709322,-23.0212837944776
-43.376532893257,-23.0212882031435
-43.3765390018679,-23.0212889622795
-43.3765389126215,-23.0212897423565
-43.3765690483098,-23.02129269624
-43.3766062461425,-23.021297318917
-43.3766579804544,-23.0213033575018
-43.3768372180937,-23.0213226598827
-43.3768619909291,-23.0213263522936
-43.3771614393591,-23.0213665856995
-43.377214245734,-23.0213729083061
-43.3774066472804,-23.0213916152547
-43.377618447351,-23.021420878389
-43.3776751559934,-23.021427150008
-43.3776885494814,-23.0214286225493
-43.3777396087631,-23.0214342031026
-43.377749871095,-23.0214353196279
-43.3778005403536,-23.0214408071736
-43.3781580987325,-23.0214733654427
-43.3781962365209,-23.0214761828932
-43.3782178746339,-23.021478394742
-43.3782695229702,-23.0214835312695
-43.3784091203274,-23.0214964753218
-43.3785176013789,-23.0215058053374
-43.378583379777,-23.0215111788562
-43.3789951587875,-23.0215666693837
-43.3789950528743,-23.0215674862045
-43.3790301717779,-23.0215713876141
-43.3790496009175,-23.0215740058149
-43.3791614791601,-23.0215846349259
-43.3791615511127,-23.0215839860616
-43.3794080605082,-23.02160707455
-43.3794641101666,-23.02161135104
-43.3794876549693,-23.0216131209002
-43.3796504476044,-23.0216251742996
-43.3796826969214,-23.0216272041413
-43.379770285307,-23.0216362185363
-43.3798846197517,-23.021645607578
-43.38036185965,-23.021673163831
-43.3804165926027,-23.0216767665785
-43.3804718792441,-23.021679587972
-43.3805555614064,-23.0216822460432
-43.381011201146,-23.021730069497
-43.3810523678762,-23.0217323129542
-43.3812186624006,-23.0217594575592
-43.3812715677888,-23.0217656001545
-43.3815975739145,-23.021796242289
-43.3816200313709,-23.0217991351033
-43.3816199553998,-23.0217997389532
-43.381649143201,-23.0218028850831
-43.3817432741674,-23.0218150103297
-43.3817517979313,-23.0218159597639
-43.3818079491163,-23.0218231885997
-43.3818527989673,-23.0218285424143
-43.3819360051082,-23.0218413050181
-43.3820414847331,-23.0218569234133
-43.3825076643868,-23.0219153183394
-43.3825635973158,-23.0219210572667
-43.3826200579383,-23.0219279560597
-43.3826735513728,-23.0219339216462
-43.3829772127775,-23.0219633315289
-43.3830323813696,-23.0219678680315
-43.38337669939,-23.0219905062341
-43.3834277883131,-23.0219930253002
-43.3836221129937,-23.0220137939409
-43.3836772755697,-23.022018872478
-43.3836950009631,-23.0220204892371
-43.3837490914725,-23.0220253767578
-43.3840309937972,-23.0220470348362
-43.3840313878829,-23.0220470597941
-43.3840571595135,-23.022050457541
-43.3840569404868,-23.0220522410504
-43.3841111209769,-23.0220579416227
-43.3841187172663,-23.0220585733336
-43.3841321301092,-23.0220603416836
-43.384170627821,-23.022063748994398
-43.3842435958701,-23.0220750766463
-43.3842869311254,-23.02208132693
-43.3843196296018,-23.0220868249791
-43.3843199682621,-23.0220850993878
-43.3845865093165,-23.0221309608416
-43.3846380325552,-23.0221385305192
-43.3852013024956,-23.0222057911718
-43.3852542229264,-23.0222106656869
-43.3854516355153,-23.0222237477311
-43.3854713346359,-23.0222260466441
-43.3855406085553,-23.0222338980934
-43.3856474024177,-23.0222456432531
-43.3859082556612,-23.0222710450018
-43.3859603040466,-23.0222754594843
-43.3862567212088,-23.0222935325997
-43.3862567015895,-23.0222937847529
-43.3863590682965,-23.0223006085829
-43.3864983785912,-23.0223089680981
-43.3865485928964,-23.0223116474623
-43.3866679779485,-23.0223168090142
-43.3869058903762,-23.0223368173252
-43.3869598169345,-23.0223392636885
-43.3872743499467,-23.0223488283311
-43.38728480007,-23.0223489899873
-43.387422835091,-23.022361022845
-43.3874228402752,-23.0223609718933
-43.3875646167344,-23.0223735558671
-43.3876331412367,-23.0223789163306
-43.3876653109912,-23.0223816410781
-43.3876782811042,-23.0223828291138
-43.3877061336028,-23.0223853430105
-43.3877865819538,-23.0223924962531
-43.3878127533549,-23.0223949670021
-43.3880254375549,-23.0224128708384
-43.3880792460706,-23.0224168512997
-43.3882183270288,-23.0224254935437
-43.3885603829178,-23.0224583979924
-43.3886676099136,-23.0224667149361
-43.3889912611515,-23.0224848901407
-43.3893726187458,-23.0225159118878
-43.3893832389371,-23.0225165005745
-43.3894209256487,-23.0225203835677
-43.3894746211151,-23.0225258081201
-43.3898007935993,-23.0225497032815
-43.3899583166218,-23.0225716889216
-43.3900087798383,-23.0225779815156
-43.3900801458776,-23.0225866326286
-43.3901305201012,-23.0225925641996
-43.3902230399751,-23.022603042927
-43.39027614639,-23.0226088194991
-43.3906362060821,-23.0226406441315
-43.3906820288701,-23.0226469533363
-43.3907315190272,-23.0226530559144
-43.3908110911992,-23.0226625597848
-43.3908650726579,-23.0226687983893
-43.3909211989053,-23.0226751320141
-43.3909744983302,-23.0226810015928
-43.3912776442515,-23.0227099482993
-43.3912935061873,-23.0227112314982
-43.3913010055671,-23.0227120136907
-43.3914612561646,-23.0227274886575
-43.3915174938161,-23.0227324851925
-43.3918318793713,-23.0227556769487
-43.3918857949139,-23.0227588433577
-43.3920130720115,-23.0227644673978
-43.3920795592986,-23.0227720765719
-43.3921339538514,-23.0227761520411
-43.3923871035041,-23.0227862817998
-43.392431343959,-23.0227910377149
-43.392431617694,-23.0227888561598
-43.392778623434,-23.0228254299143
-43.3928310668536,-23.0228295753803
-43.3928469839257,-23.022830711918
-43.3930726584704,-23.0228572897755
-43.3931245098268,-23.0228622422904
-43.3935523765916,-23.0228943211843
-43.3936582665591,-23.0229000929583
-43.3937658593221,-23.0229054058233
-43.3938188108173,-23.0229077491753
-43.393991030567,-23.0229117885129
-43.3940026204541,-23.0229134200224
-43.3941029360154,-23.0229205788644
-43.3942680657116,-23.022931059486
-43.3943714185098,-23.0229368042486
-43.3946257378147,-23.0229478596327
-43.3946767481934,-23.022949459929
-43.3947350866991,-23.0229511284119
-43.3947869781406,-23.0229524686947
-43.3950090146042,-23.0229558632195
-43.3950241090445,-23.0229559349448
-43.3953305096853,-23.0229991870662
-43.3957268769182,-23.0230685398176
-43.3957785931595,-23.0230763795112
-43.3963413466467,-23.0231461902581
-43.3964425071914,-23.0231559752697
-43.3968585919422,-23.0231842440047
-43.3969007970203,-23.0231872731521
-43.3969115487852,-23.0231878418056
-43.3970122069758,-23.0231946803084
-43.3972120873149,-23.0232217023962
-43.3972440992969,-23.0232254403091
-43.3973628728515,-23.0232409771114
-43.3979919301429,-23.0233749185579
-43.3980457865081,-23.0233833212945
-43.3982814897718,-23.0234143072256
-43.3984637253541,-23.0234462669076
-43.3984635417305,-23.0234470279689
-43.3985126926803,-23.0234571877897
-43.3987984605953,-23.0235121171748
-43.3988512328401,-23.0235215009659
-43.3989962610091,-23.0235396594133
-43.3991261511754,-23.0235624383847
-43.3992306818175,-23.0235760506486
-43.3992311816497,-23.0235727622586
-43.3993002354713,-23.0235844084444
-43.3993521427063,-23.023592701166
-43.3995316706395,-23.0236197897793
-43.3995836879205,-23.0236271784461
-43.399949709897,-23.0236726234799
-43.3999985270405,-23.0236778159974
-43.4002063802707,-23.0236964144815
-43.4002099297214,-23.0236967866569
-43.4003916383253,-23.0237324109618
-43.4004415954297,-23.0237405936683
-43.4006339286459,-23.0237648056705
-43.4007194898119,-23.0237808528693
-43.4008164144059,-23.0237985588501
-43.4009208868298,-23.0238171354156
-43.4012000182152,-23.0238628867614
-43.4012516384541,-23.0238706334483
-43.4016181723378,-23.023917101263
-43.4016218954395,-23.0239176204724
-43.401780196341,-23.0239384699661
-43.4018380670319,-23.0239456446431
-43.402036137606,-23.0239682945516
-43.4021052112459,-23.0239755301513
-43.402120908473,-23.0239772834812
-43.4023450934413,-23.023997115453
-43.402405890357,-23.0240080468686
-43.402425969105,-23.0240114892711
-43.4027228726339,-23.0240755561186
-43.4027762238928,-23.0240854869443
-43.40288216383,-23.0241046428282
-43.4029573723829,-23.0241178425073
-43.4030325090939,-23.0241314421279
-43.4030329866769,-23.0241291815685
-43.403423995063,-23.0241898425375
-43.4034316254701,-23.0241915694062
-43.4034739640024,-23.0242004861224
-43.4034976276818,-23.0242046909328
-43.4035139901992,-23.0242086975729
-43.4035382452932,-23.0242119082867
-43.4041265043529,-23.0243164349496
-43.4042668621888,-23.0243368147746
-43.4042715796758,-23.0243089799727
-43.4044064665236,-23.0243268346019
-43.4044024495594,-23.0243441525386
-43.4044630903668,-23.0243562030665
-43.4044584627891,-23.024381149923
-43.4045240048767,-23.02439156583
-43.4051745620257,-23.0244741973619
-43.4053354684438,-23.0244895489543
-43.4053628010486,-23.0244918301623
-43.4053758636022,-23.0244942461486
-43.4053756927978,-23.024495235098
-43.4054032835137,-23.0244993175982
-43.4054845949527,-23.0245143565252
-43.4056877476301,-23.0245464753261
-43.405691539656,-23.024525927078
-43.4057437687745,-23.0245338459009
-43.4057426172696,-23.0245437824239
-43.4058752538413,-23.0245569507688
-43.4058756148058,-23.0245538359221
-43.4061114180455,-23.0245895872754
-43.4061103615543,-23.0245945777762
-43.4061177772245,-23.0245959227387
-43.4061163102814,-23.0246050634217
-43.4061843720088,-23.0246144212463
-43.4062040389265,-23.024617418284
-43.4062809268274,-23.0246292203148
-43.4064137031873,-23.0246468163743
-43.4065099423547,-23.0246628832582
-43.4066841832697,-23.0246894736018
-43.407337248165,-23.0247682816198
-43.4074367626273,-23.0247771405639
-43.4076679883303,-23.0247903754101
-43.4077228076873,-23.0247984373749
-43.4078209089235,-23.0248111655562
-43.4078210904814,-23.0248099667164
-43.4081367838378,-23.0248562627548
-43.4081727842605,-23.0248607847138
-43.4082004713218,-23.0248666926903
-43.4082741658001,-23.0248808868583
-43.40909134386,-23.0249987365675
-43.409114741088,-23.0250029101011
-43.4097119765381,-23.025091766097
-43.409729148158,-23.0250938176613
-43.4097704136538,-23.0251005674417
-43.409943045728,-23.0251255196234
-43.4101526317878,-23.0251766368724
-43.4102073390965,-23.0251874817575
-43.4103126525977,-23.0252012596313
-43.4105561997304,-23.025274427855
-43.4106061045941,-23.0252870298176
-43.4112765461119,-23.0254330042731
-43.4113244490449,-23.0254417950061
-43.4117335685679,-23.0255085270655
-43.4118227499671,-23.025521267864
-43.4119884560191,-23.025545313908
-43.4120883358854,-23.0255637142888
-43.412197725783,-23.0255793516941
-43.4123945818643,-23.0256055937286
